"","d","d","d"
"2373","0.162439275018145","Musical.instruments","Gardening"
"2374","-0.0685361475822591","Musical.instruments","Celebrities"
"2375","-0.0573212860281418","Musical.instruments","Shopping"
"2376","0.0603652104861876","Musical.instruments","Science.and.technology"
"2377","0.223879081255118","Musical.instruments","Theatre"
"2378","0.0460787952633337","Musical.instruments","Fun.with.friends"
"2379","0.0498026777971697","Musical.instruments","Adrenaline.sports"
"2380","-0.00979139918786645","Musical.instruments","Pets"
"2381","0.0380664714720222","Musical.instruments","Flying"
"2382","0.061490617220226","Musical.instruments","Storm"
"2383","0.0494734474788392","Musical.instruments","Darkness"
"2384","-0.0135874090282258","Musical.instruments","Heights"
"2385","-0.00813695803050678","Musical.instruments","Spiders"
"2386","-0.0221690413822004","Musical.instruments","Snakes"
"2387","-0.000669237133725794","Musical.instruments","Rats"
"2388","-0.0407986665552884","Musical.instruments","Ageing"
"2389","0.0203518276030533","Musical.instruments","Dangerous.dogs"
"2390","-0.0710284166467378","Musical.instruments","Fear.of.public.speaking"
"2391","0.0726018825779959","Musical.instruments","Healthy.eating"
"2392","0.0372944353289956","Musical.instruments","Daily.events"
"2393","0.0744789226912364","Musical.instruments","Prioritising.workload"
"2394","0.103127543240459","Musical.instruments","Writing.notes"
"2395","0.0894599446802053","Musical.instruments","Workaholism"
"2396","0.0512788835897617","Musical.instruments","Thinking.ahead"
"2397","0.110929128489183","Musical.instruments","Final.judgement"
"2398","0.0223149917760063","Musical.instruments","Reliability"
"2399","0.0836250709932285","Musical.instruments","Keeping.promises"
"2400","0.0378324470698951","Musical.instruments","Loss.of.interest"
"2401","0.0804677068793911","Musical.instruments","Friends.versus.money"
"2402","0.0889104126315625","Musical.instruments","Funniness"
"2403","0.036887937933038","Musical.instruments","Fake"
"2404","-0.0301547255004752","Musical.instruments","Criminal.damage"
"2405","0.0609610831639622","Musical.instruments","Decision.making"
"2406","0.0722462660023795","Musical.instruments","Elections"
"2407","0.0725067437970439","Musical.instruments","Self.criticism"
"2408","0.0281633172104435","Musical.instruments","Judgment.calls"
"2409","0.0639226007319672","Musical.instruments","Hypochondria"
"2410","0.0233085027895589","Musical.instruments","Empathy"
"2411","0.0903957873289556","Musical.instruments","Eating.to.survive"
"2412","0.07625983203886","Musical.instruments","Giving"
"2413","-0.0351095729488613","Musical.instruments","Compassion.to.animals"
"2414","0.0709218877511096","Musical.instruments","Borrowed.stuff"
"2415","0.0520216494266596","Musical.instruments","Loneliness"
"2416","-0.0944382409350702","Musical.instruments","Cheating.in.school"
"2417","0.00570079928244094","Musical.instruments","Health"
"2418","0.0354945723581774","Musical.instruments","Changing.the.past"
"2419","0.095914661460737","Musical.instruments","God"
"2420","0.00521928947782289","Musical.instruments","Dreams"
"2421","0.137877304484304","Musical.instruments","Charity"
"2422","0.0461335437481981","Musical.instruments","Number.of.friends"
"2423","0.0514578861468305","Musical.instruments","Waiting"
"2424","0.0544174023756838","Musical.instruments","New.environment"
"2425","0.00147386207186214","Musical.instruments","Mood.swings"
"2426","-0.0364469641408739","Musical.instruments","Appearence.and.gestures"
"2427","0.0708153403563866","Musical.instruments","Socializing"
"2428","-0.00835852848398202","Musical.instruments","Achievements"
"2429","-0.0658339728760192","Musical.instruments","Responding.to.a.serious.letter"
"2430","0.0585011270653043","Musical.instruments","Children"
"2431","0.0271350263022528","Musical.instruments","Assertiveness"
"2432","-0.0584372426591675","Musical.instruments","Getting.angry"
"2433","-0.0342580962324007","Musical.instruments","Knowing.the.right.people"
"2434","-0.116154523314071","Musical.instruments","Public.speaking"
"2435","0.0643273420893297","Musical.instruments","Unpopularity"
"2436","0.02797102997114","Musical.instruments","Life.struggles"
"2437","-0.00724241179387321","Musical.instruments","Happiness.in.life"
"2438","0.0273192810695927","Musical.instruments","Energy.levels"
"2439","0.0219319645791389","Musical.instruments","Small...big.dogs"
"2440","-0.0389160375023171","Musical.instruments","Personality"
"2441","0.0998358173183278","Musical.instruments","Finding.lost.valuables"
"2442","-0.0087973417276564","Musical.instruments","Getting.up"
"2443","0.209287189674551","Musical.instruments","Interests.or.hobbies"
"2444","0.0550273305240685","Musical.instruments","Parents..advice"
"2445","0.0947809398062976","Musical.instruments","Questionnaires.or.polls"
"2446","-0.000474631846655863","Musical.instruments","Age"
"2447","0.121627883123315","Musical.instruments","Number.of.siblings"
"2448","0.0322452726118613","Writing","Music"
"2449","-0.0872874844854855","Writing","Slow.songs.or.fast.songs"
"2450","-0.0199237811586149","Writing","Movies"
"2451","0.163632266259562","Writing","History"
"2452","0.253850638626932","Writing","Psychology"
"2453","0.0898174399365196","Writing","Politics"
"2454","-0.0113941444190048","Writing","Mathematics"
"2455","0.0631526606333034","Writing","Physics"
"2456","-0.0674680686125649","Writing","Internet"
"2457","-0.0404218377676223","Writing","PC"
"2458","-0.046183104311329","Writing","Economy.Management"
"2459","0.0673607309094635","Writing","Biology"
"2460","0.0353630829684554","Writing","Chemistry"
"2461","0.33661791485521","Writing","Reading"
"2462","0.12424307378936","Writing","Geography"
"2463","0.156930251825974","Writing","Foreign.languages"
"2464","0.107260354639809","Writing","Medicine"
"2465","0.062382508058909","Writing","Law"
"2466","-0.170928220465475","Writing","Cars"
"2467","0.360385025005422","Writing","Art.exhibitions"
"2468","0.204662845785512","Writing","Religion"
"2469","0.0663703480633632","Writing","Countryside..outdoors"
"2470","0.170542860633761","Writing","Dancing"
"2471","0.346590814598218","Writing","Musical.instruments"
"2472","1","Writing","Writing"
"2473","-0.100242089764586","Writing","Passive.sport"
"2474","0.0115893660508775","Writing","Active.sport"
"2475","0.215288508843468","Writing","Gardening"
"2476","0.0193053189795882","Writing","Celebrities"
"2477","0.0165979071822165","Writing","Shopping"
"2478","0.0477888925338436","Writing","Science.and.technology"
"2479","0.26166969186546","Writing","Theatre"
"2480","-0.0492544876727541","Writing","Fun.with.friends"
"2481","0.0107634795579167","Writing","Adrenaline.sports"
"2482","0.0116182577802806","Writing","Pets"
"2483","0.0980444361654644","Writing","Flying"
"2484","0.0735168549505569","Writing","Storm"
"2485","0.0605950091849673","Writing","Darkness"
"2486","0.0693587079022722","Writing","Heights"
"2487","0.00541154512587984","Writing","Spiders"
"2488","-0.0144253275933684","Writing","Snakes"
"2489","0.0040836145091444","Writing","Rats"
"2490","0.0276412066978007","Writing","Ageing"
"2491","0.0370730252045871","Writing","Dangerous.dogs"
"2492","0.00183788284642417","Writing","Fear.of.public.speaking"
"2493","0.0039545772403469","Writing","Healthy.eating"
"2494","0.106135056272983","Writing","Daily.events"
"2495","0.0486623408172738","Writing","Prioritising.workload"
"2496","0.114003813740275","Writing","Writing.notes"
"2497","0.110401320813681","Writing","Workaholism"
"2498","0.0534970722376761","Writing","Thinking.ahead"
"2499","0.0292795778333488","Writing","Final.judgement"
"2500","-0.00836179848000371","Writing","Reliability"
"2501","0.0416959346495242","Writing","Keeping.promises"
"2502","0.0742164376715819","Writing","Loss.of.interest"
"2503","0.0369820168803786","Writing","Friends.versus.money"
"2504","-0.0110610407199316","Writing","Funniness"
"2505","0.0947968263890799","Writing","Fake"
"2506","-0.000797490416421318","Writing","Criminal.damage"
"2507","-0.00720148459109927","Writing","Decision.making"
"2508","0.0619844867838616","Writing","Elections"
"2509","0.08886133109303","Writing","Self.criticism"
"2510","0.0753361473805172","Writing","Judgment.calls"
"2511","0.0972492336044648","Writing","Hypochondria"
"2512","0.0555962440247568","Writing","Empathy"
"2513","0.0757583743475329","Writing","Eating.to.survive"
"2514","0.0852811947282663","Writing","Giving"
"2515","0.0458724113563051","Writing","Compassion.to.animals"
"2516","-0.0122284699427652","Writing","Borrowed.stuff"
"2517","0.175452105146272","Writing","Loneliness"
"2518","-0.116033757502605","Writing","Cheating.in.school"
"2519","0.0358175011782772","Writing","Health"
"2520","0.035829704278508","Writing","Changing.the.past"
"2521","0.0828586480458747","Writing","God"
"2522","-0.0258920317474448","Writing","Dreams"
"2523","0.204583670661561","Writing","Charity"
"2524","0.00412614847724636","Writing","Number.of.friends"
"2525","0.0136920532552836","Writing","Waiting"
"2526","-0.0325241132292552","Writing","New.environment"
"2527","0.152576045256417","Writing","Mood.swings"
"2528","0.0271746971139236","Writing","Appearence.and.gestures"
"2529","0.0253966870796024","Writing","Socializing"
"2530","-0.014693162902199","Writing","Achievements"
"2531","-0.0221074578809466","Writing","Responding.to.a.serious.letter"
"2532","0.0265040527032685","Writing","Children"
"2533","-0.0116523243700094","Writing","Assertiveness"
"2534","0.0378375195589347","Writing","Getting.angry"
"2535","-0.0131999906969167","Writing","Knowing.the.right.people"
"2536","-0.0748573149704282","Writing","Public.speaking"
"2537","0.0555084161683488","Writing","Unpopularity"
"2538","0.125992170922271","Writing","Life.struggles"
"2539","-0.0677194166158814","Writing","Happiness.in.life"
"2540","-0.0823768787798896","Writing","Energy.levels"
"2541","-0.0573977628233185","Writing","Small...big.dogs"
"2542","-0.066993205790502","Writing","Personality"
"2543","0.126831405710565","Writing","Finding.lost.valuables"
"2544","-0.0207085484702355","Writing","Getting.up"
"2545","0.122359637372229","Writing","Interests.or.hobbies"
"2546","0.036398449004031","Writing","Parents..advice"
"2547","0.152869012581012","Writing","Questionnaires.or.polls"
"2548","0.0235777648207064","Writing","Age"
"2549","-0.00793206145162658","Writing","Number.of.siblings"
"2550","0.00460784010387744","Passive.sport","Music"
"2551","0.0832135785539647","Passive.sport","Slow.songs.or.fast.songs"
"2552","0.0941533568221753","Passive.sport","Movies"
"2553","-0.0106970873492931","Passive.sport","History"
"2554","-0.0837438044166029","Passive.sport","Psychology"
"2555","0.0375171631765926","Passive.sport","Politics"
"2556","0.0575499781426387","Passive.sport","Mathematics"
"2557","0.0177675621092854","Passive.sport","Physics"
"2558","0.174881575087049","Passive.sport","Internet"
"2559","0.0785023648983992","Passive.sport","PC"
"2560","0.0458984154684951","Passive.sport","Economy.Management"
"2561","-0.00735131790996508","Passive.sport","Biology"
"2562","-0.0385977473200025","Passive.sport","Chemistry"
"2563","-0.168740211103203","Passive.sport","Reading"
"2564","0.0947461691810344","Passive.sport","Geography"
"2565","-0.0208551177342762","Passive.sport","Foreign.languages"
"2566","-0.0264862883664232","Passive.sport","Medicine"
"2567","0.0352783621766351","Passive.sport","Law"
"2568","0.196079173172966","Passive.sport","Cars"
"2569","-0.054376944889216","Passive.sport","Art.exhibitions"
"2570","-0.0536036718283876","Passive.sport","Religion"
"2571","0.0907531566497521","Passive.sport","Countryside..outdoors"
"2572","-0.00840750474364425","Passive.sport","Dancing"
"2573","0.0381015046179964","Passive.sport","Musical.instruments"
"2574","-0.100242089764586","Passive.sport","Writing"
"2575","1","Passive.sport","Passive.sport"
"2576","0.158159093894996","Passive.sport","Active.sport"
"2577","0.052617351713408","Passive.sport","Gardening"
"2578","0.0437156916444259","Passive.sport","Celebrities"
"2579","0.0371664179224535","Passive.sport","Shopping"
"2580","0.0436883720564159","Passive.sport","Science.and.technology"
"2581","-0.0617750302477943","Passive.sport","Theatre"
"2582","0.12610782842066","Passive.sport","Fun.with.friends"
"2583","0.173315522712479","Passive.sport","Adrenaline.sports"
"2584","0.032046698099651","Passive.sport","Pets"
"2585","-0.048440008940626","Passive.sport","Flying"
"2586","0.00576851490545128","Passive.sport","Storm"
"2587","-0.000128156541422829","Passive.sport","Darkness"
"2588","-0.0603200706900368","Passive.sport","Heights"
"2589","-0.00489135184012196","Passive.sport","Spiders"
"2590","-0.00205538642671359","Passive.sport","Snakes"
"2591","-0.00649471066684077","Passive.sport","Rats"
"2592","-0.0232018455903235","Passive.sport","Ageing"
"2593","-0.0578186327800211","Passive.sport","Dangerous.dogs"
"2594","-0.0344637396902684","Passive.sport","Fear.of.public.speaking"
"2595","-0.00575482476889226","Passive.sport","Healthy.eating"
"2596","0.0700678359708006","Passive.sport","Daily.events"
"2597","-0.0398906178988604","Passive.sport","Prioritising.workload"
"2598","-0.0984598716622109","Passive.sport","Writing.notes"
"2599","-0.0897473278849043","Passive.sport","Workaholism"
"2600","-0.0604158396789361","Passive.sport","Thinking.ahead"
"2601","0.0160822785039443","Passive.sport","Final.judgement"
"2602","-0.0344628034475732","Passive.sport","Reliability"
"2603","0.0181739339407871","Passive.sport","Keeping.promises"
"2604","-0.0264854198715966","Passive.sport","Loss.of.interest"
"2605","0.00282688289855493","Passive.sport","Friends.versus.money"
"2606","0.115072639200736","Passive.sport","Funniness"
"2607","-0.0397931058288849","Passive.sport","Fake"
"2608","0.00730131512085156","Passive.sport","Criminal.damage"
"2609","-0.0141011010395498","Passive.sport","Decision.making"
"2610","0.045851326174271","Passive.sport","Elections"
"2611","0.0124341875838417","Passive.sport","Self.criticism"
"2612","0.0132416339042217","Passive.sport","Judgment.calls"
"2613","-0.0340019516169938","Passive.sport","Hypochondria"
"2614","0.0239054375828207","Passive.sport","Empathy"
"2615","0.00832110047142061","Passive.sport","Eating.to.survive"
"2616","0.0690003098586296","Passive.sport","Giving"
"2617","-0.00842331552345422","Passive.sport","Compassion.to.animals"
"2618","0.00694498930271323","Passive.sport","Borrowed.stuff"
